key,diagnostic,item_id,condition,kind,cell,persona_k,rep,variant,ent_bin,provider,model_requested,temperature,max_output_tokens,system_sha256,user_sha256,persona_sent,sent_at,model_version,text,finish_reason,in_tokens,out_tokens,attempts,error,rate_headers,raw,rating
220|baseline#1|v2_turnscope_persona_adjacent|rep1,B,220,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,high,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,18f974d681c7ce1a,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:13.591526,qwen/qwen3.8-27b,No,stop,985,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '836', 'x-ratelimit-reset-requests': '3h56m9.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7013', 'x-ratelimit-reset-tokens': '7.402s'}","{'id': 'chatcmpl-6b0455e1-3de6-4052-a504-8c2468e8fa4e', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848618, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 985, 'total_tokens': 987, 'completion_time': 0.004671534, 'completion_tokens_details': None, 'prompt_time': 0.082019907, 'prompt_tokens_details': None, 'queue_time': 0.004412943, 'total_time': 0.086691441}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1219wfwe58bzbrjrnatwp2k', 'debug': None, 'seed': 641982486, 'usage': None}}",No
239|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,239,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,18d3658d45b7615e,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:36:59.668845,qwen/qwen3.8-27b,No,stop,916,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '835', 'x-ratelimit-reset-requests': '3h57m36s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6407', 'x-ratelimit-reset-tokens': '11.947s'}","{'id': 'chatcmpl-29ef6d8e-f50e-4488-a377-ba625e2c87ca', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848620, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 916, 'total_tokens': 918, 'completion_time': 0.004188768, 'completion_tokens_details': None, 'prompt_time': 0.076041337, 'prompt_tokens_details': None, 'queue_time': 0.004072574, 'total_time': 0.080230105}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m1219ysfegmajet3ajj1p4d7', 'debug': None, 'seed': 1936190061, 'usage': None}}",No
239|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,239,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,8aef84006bab1353,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:01.835070,qwen/qwen3.8-27b,No,stop,912,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '834', 'x-ratelimit-reset-requests': '3h59m2.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5768', 'x-ratelimit-reset-tokens': '16.74s'}","{'id': 'chatcmpl-5a38cd2e-1b3f-48d6-b093-87836e2a818b', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848623, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 912, 'total_tokens': 914, 'completion_time': 0.004270563, 'completion_tokens_details': None, 'prompt_time': 0.073247039, 'prompt_tokens_details': None, 'queue_time': 0.023063056, 'total_time': 0.077517602}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121a0x5ecra985tf8xwnd4a', 'debug': None, 'seed': 1563523849, 'usage': None}}",No
239|baseline#1|v2_turnscope_persona_adjacent|rep1,B,239,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,9705a13b24025c71,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:04.035510,qwen/qwen3.8-27b,No,stop,876,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '833', 'x-ratelimit-reset-requests': '4h0m28.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5174', 'x-ratelimit-reset-tokens': '21.195s'}","{'id': 'chatcmpl-49ada726-e3c4-4582-88b6-5d70db202b3c', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848625, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 876, 'total_tokens': 878, 'completion_time': 0.004795931, 'completion_tokens_details': None, 'prompt_time': 0.070811339, 'prompt_tokens_details': None, 'queue_time': 0.022747589, 'total_time': 0.07560727}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121a31tegmbkkf6mt6cahem', 'debug': None, 'seed': 850808253, 'usage': None}}",No
274|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,274,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,9478246c7526cbfb,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:06.427587,qwen/qwen3.8-27b,No,stop,945,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '832', 'x-ratelimit-reset-requests': '4h1m55.2s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '4547', 'x-ratelimit-reset-tokens': '25.897s'}","{'id': 'chatcmpl-3119c7cc-b1a3-4515-aa86-6bb3b8c0db6d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848627, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 945, 'total_tokens': 947, 'completion_time': 0.004185273, 'completion_tokens_details': None, 'prompt_time': 0.078713247, 'prompt_tokens_details': None, 'queue_time': 0.020248368, 'total_time': 0.08289852}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121a5d9efvt9gv25tty2pfr', 'debug': None, 'seed': 1154266858, 'usage': None}}",No
274|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,274,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,ba01c429e5082875,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:08.884174,qwen/qwen3.8-27b,No,stop,941,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '831', 'x-ratelimit-reset-requests': '4h3m21.6s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3930', 'x-ratelimit-reset-tokens': '30.525s'}","{'id': 'chatcmpl-d0f670ec-56ef-4695-b8bf-8141caba3b54', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848630, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 941, 'total_tokens': 943, 'completion_time': 0.004205253, 'completion_tokens_details': None, 'prompt_time': 0.07566607, 'prompt_tokens_details': None, 'queue_time': 0.021493864, 'total_time': 0.079871323}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121a7sze1caxszbcktd3knj', 'debug': None, 'seed': 196117898, 'usage': None}}",No
274|baseline#1|v2_turnscope_persona_adjacent|rep1,B,274,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,low,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,f651d58fe2a4bd2b,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:11.138247,qwen/qwen3.8-27b,No,stop,905,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '830', 'x-ratelimit-reset-requests': '4h4m48s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '3321', 'x-ratelimit-reset-tokens': '35.092s'}","{'id': 'chatcmpl-1eef9ed9-6a5b-48ba-8835-084b66d461f8', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848632, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 905, 'total_tokens': 907, 'completion_time': 0.004194144, 'completion_tokens_details': None, 'prompt_time': 0.072688231, 'prompt_tokens_details': None, 'queue_time': 0.019692248, 'total_time': 0.076882375}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121aa09ew8b4spzbbkqvphk', 'debug': None, 'seed': 2103486377, 'usage': None}}",No
313|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,313,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,b09edbd095c46069,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:13.338783,qwen/qwen3.8-27b,No,stop,924,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '829', 'x-ratelimit-reset-requests': '4h6m14.4s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '2688', 'x-ratelimit-reset-tokens': '39.84s'}","{'id': 'chatcmpl-349c9395-7f17-470e-bd46-a41d71a450fa', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848634, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_57c7e760a9', 'usage': {'completion_tokens': 2, 'prompt_tokens': 924, 'total_tokens': 926, 'completion_time': 0.004182524, 'completion_tokens_details': None, 'prompt_time': 0.076826442, 'prompt_tokens_details': None, 'queue_time': 0.023924116, 'total_time': 0.081008966}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121ac55ew787phcb6g8yd7g', 'debug': None, 'seed': 944855265, 'usage': None}}",No
313|White-Man#1|v2_turnscope_persona_adjacent|rep1,B,313,White-Man#1,persona,White-Man,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,dd76c993e0818749,"About you: You are a man. Your race or ethnicity is White. You are a member of Generation Z. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:15.555503,qwen/qwen3.8-27b,Unsure,stop,920,3,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '828', 'x-ratelimit-reset-requests': '4h7m40.8s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '7078', 'x-ratelimit-reset-tokens': '6.915s'}","{'id': 'chatcmpl-7c5c9bf5-146b-4e20-bab4-6615672a5c47', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'Unsure', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848678, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 3, 'prompt_tokens': 920, 'total_tokens': 923, 'completion_time': 0.006163609, 'completion_tokens_details': None, 'prompt_time': 0.073824578, 'prompt_tokens_details': None, 'queue_time': 0.034150736, 'total_time': 0.079988187}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121bq2veabbg1ps7t8q80ck', 'debug': None, 'seed': 122164645, 'usage': None}}",Unsure
313|baseline#1|v2_turnscope_persona_adjacent|rep1,B,313,baseline#1,baseline,,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,b4111f9dbd01e999,"You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:37:59.681377,qwen/qwen3.8-27b,No,stop,884,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '827', 'x-ratelimit-reset-requests': '4h9m7.199s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '6507', 'x-ratelimit-reset-tokens': '11.197s'}","{'id': 'chatcmpl-b3e12be5-1f8b-45a4-bc28-3a810b1f3c4d', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848681, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_5e14805ce3', 'usage': {'completion_tokens': 2, 'prompt_tokens': 884, 'total_tokens': 886, 'completion_time': 0.004178363, 'completion_tokens_details': None, 'prompt_time': 0.073587683, 'prompt_tokens_details': None, 'queue_time': 0.069588427, 'total_time': 0.077766046}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121bsd3ek394h41swvrd2d4', 'debug': None, 'seed': 126133739, 'usage': None}}",No
316|Asian-Woman#1|v2_turnscope_persona_adjacent|rep1,B,316,Asian-Woman#1,persona,Asian-Woman,0,1,v2_turnscope_persona_adjacent,medium,groq,qwen/qwen3.8-27b,1.0,8,4a8a8e1f325fef12,29236aae88122ebd,"About you: You are a woman. Your race or ethnicity is Asian or of the Asian subcontinent. You are a Millennial. Your highest level of education is a college degree or higher.
You are one specific individual rater, not an average of any group. Other raters on this task may reach different conclusions from yours, and that is expected.",2026-08-27T12:38:02.013199,qwen/qwen3.8-27b,No,stop,934,2,1,,"{'x-ratelimit-limit-requests': '1000', 'x-ratelimit-remaining-requests': '826', 'x-ratelimit-reset-requests': '4h10m33.599s', 'x-ratelimit-limit-tokens': '8000', 'x-ratelimit-remaining-tokens': '5881', 'x-ratelimit-reset-tokens': '15.892s'}","{'id': 'chatcmpl-1b2d6b9b-e076-4802-818a-01721e2170bf', 'choices': [{'finish_reason': 'stop', 'index': 0, 'logprobs': None, 'message': {'content': 'No', 'role': 'assistant', 'annotations': None, 'executed_tools': None, 'function_call': None, 'reasoning': None, 'tool_calls': None}}], 'created': 1787848683, 'model': 'qwen/qwen3.8-27b', 'object': 'chat.completion', 'mcp_list_tools': None, 'service_tier': 'on_demand', 'system_fingerprint': 'fp_c7e30c203c', 'usage': {'completion_tokens': 2, 'prompt_tokens': 934, 'total_tokens': 936, 'completion_time': 0.004507105, 'completion_tokens_details': None, 'prompt_time': 0.07776478, 'prompt_tokens_details': None, 'queue_time': 0.050473335, 'total_time': 0.082271885}, 'usage_breakdown': None, 'x_groq': {'id': 'req_01m121bvnweshahmn1hw94p9kh', 'debug': None, 'seed': 855275157, 'usage': None}}",No
